published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2026-08-10,1102,1103,1102,1103,0.31,50,55125,A
2026-08-14,1101,1101.1,1101,1101.1,-0.17,40,44041,A
2026-08-19,1120,1123,1120,1123,1.99,148,165881,A
2026-08-20,1153,1153,1153,1153,2.67,10,11530,A
2026-08-25,1135,1135,1135,1135,-1.56,10,11350,A
2026-08-27,1130,1130,1130,1130,-0.44,25,28250,A
2026-08-31,1150,1150,1150,1150,1.77,10,11500,A
2026-09-01,1120,1120,1120,1120,-2.61,25,28000,A
