published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2026-09-10,1087.5,1087.5,1087.5,1087.5,-2.55,25,27187.5,A
2026-09-15,1101,1101,1101,1101,1.24,115,126615,A
2026-09-16,1101,1101,1101,1101,0,25,27525,A
2026-09-22,1125,1134,1125,1134,3,50,56475,A
