published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2026-08-11,1091.8,1091.8,1091.8,1091.8,3,50,54590,A
2026-08-17,1100,1100,1100,1100,0.75,50,55000,A
2026-08-25,1100,1100,1100,1100,0,120,132000,A
2026-08-26,1110,1110,1100,1108.9,0.81,240,264367,A
2026-09-01,1114.9,1114.9,1114.9,1114.9,0.54,100,111490,A
