published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2026-09-18,230.9,230.9,230.9,230.9,-2.98,3101,716020.9,A
2026-09-24,230.9,230.9,230.9,230.9,0,899,207579.1,A
