published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2026-08-24,1049,1050,1049,1050,0,475,498725,A
2026-08-25,1030,1055,1030,1041,-0.86,80,83425,A
2026-09-14,1072.2,1072.2,1072.2,1072.2,3,50,53610,A
2026-09-17,1060,1060,1060,1060,-1.14,350,371000,A
2026-09-22,1055,1055,1055,1055,-0.47,350,369250,A
2026-09-23,1055,1055,1055,1055,0,300,316500,A
