published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2026-08-11,1080.1,1085.1,1080.1,1085.1,-1.35,50,54130,A
2026-08-17,1117.6,1117.6,1117.6,1117.6,3,50,55880,A
2026-08-24,1084.1,1084.1,1084.1,1084.1,-3,25,27102.5,A
2026-08-25,1080,1085,1080,1085,0.08,50,54125,A
