published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2026-08-19,1085,1085,1085,1085,-2.78,25,27125,A
2026-08-20,1085,1085,1085,1085,0,100,108500,A
2026-08-25,1075.9,1075.9,1075.9,1075.9,-0.84,50,53795,A
2026-08-26,1104,1105,1104,1105,2.7,310,342525,A
