published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2026-08-07,1290,1290,1275,1275,0,1200,1540500,A
2026-08-10,1313,1313.2,1313,1313.2,3,79,103737.8,A
2026-08-12,1274,1295,1274,1257,-4.28,1105,1409785,A
2026-08-24,1235,1235,1235,1235,-1.75,25,30875,A
2026-08-27,1250,1250,1250,1250,1.21,25,31250,A
2026-08-31,1250,1250,1250,1250,0,30,37500,A
2026-09-02,1260,1260,1260,1260,0.8,20,25200,A
2026-09-03,1280,1280,1280,1280,1.59,280,358400,A
